X (m),Y (m),Z (m),RX_sim,delta
-34.914,-91.528,2029,-79.34,1.14
-32.948,-88.678,2029,-95.23,17.83
-29.924,-89.28,2029,-95.91,18.51
125.82,-81.873,2029,-120.0,52.1
125.671,-84.862,2029,-120.0,51.8
125.274,-90.839,2029,-115.79,47.39
124.977,-96.818,2029,-104.68,36.08
124.829,-99.808,2029,-102.21,32.91
124.681,-102.797,2029,-98.64,28.74
124.534,-105.676,2029,-96.54,26.34
124.285,-108.663,2029,-85.61,14.91
124.137,-111.653,2029,-85.46,14.16
124.09,-114.644,2029,-84.13,12.23
123.942,-117.633,2029,-85.2,11.7
123.792,-120.733,2029,-85.05,10.75
123.643,-123.723,2029,-85.19,9.89
123.596,-126.714,2029,-84.68,8.68
123.446,-129.814,2029,-84.69,7.59
123.195,-132.912,2029,-84.65,7.45
123.047,-135.902,2029,-84.15,5.45
122.899,-138.891,2029,-83.98,4.18
122.498,-145.09,2029,-83.36,2.26
122.349,-148.079,2029,-83.26,1.26
122.2,-151.179,2029,-83.01,1.11
122.05,-154.28,2029,-82.52,-0.38
121.901,-157.269,2029,-82.85,2.25
121.753,-160.258,2029,-82.78,1.08
121.605,-163.248,2029,-82.48,2.48
121.457,-166.237,2029,-82.21,0.81
121.207,-169.225,2029,-82.22,0.12
121.057,-172.325,2029,-81.99,-0.21
120.909,-175.314,2029,-81.53,-0.47
120.862,-178.305,2029,-81.62,0.12
120.714,-181.295,2029,-82.04,-0.66
120.564,-184.395,2029,-81.31,0.61
120.517,-187.386,2029,-81.19,-0.11
120.368,-190.375,2029,-82.34,1.24
120.321,-193.366,2029,-81.89,-1.11
138.446,-198.306,2029,-81.91,1.61
138.395,-195.091,2029,-80.98,0.58
138.444,-191.99,2029,-82.18,0.98
138.392,-188.886,2029,-82.74,3.64
138.441,-185.785,2029,-81.76,-8.04
138.53,-173.708,2029,-82.28,-2.82
138.671,-164.735,2029,-82.07,-15.73
139.156,-146.793,2029,-83.58,0.28
139.203,-143.802,2029,-84.42,2.12
139.25,-140.811,2029,-84.27,4.17
139.4,-137.711,2029,-84.59,4.29
140.146,-128.858,2029,-85.49,-4.61
140.296,-125.758,2029,-85.66,-2.34
140.342,-122.878,2029,-85.8,2.7
140.389,-119.887,2029,-85.92,3.02
140.436,-116.896,2029,-86.07,2.37
140.481,-114.016,2029,-94.02,22.92
140.529,-111.025,2029,-96.66,27.86
140.576,-108.034,2029,-98.6,31.2
140.666,-102.273,2029,-103.14,35.94
140.612,-99.281,2029,-106.77,39.67
140.66,-96.29,2029,-110.58,43.08
140.402,-93.405,2029,-116.61,49.41
140.145,-90.409,2029,-103.7,38.2
140.285,-87.973,2029,-120.0,55.8
141.627,-86.222,2029,-120.0,48.6
144.576,-85.16,2029,-120.0,45.3
148.218,-85.107,2029,-117.81,39.01
151.847,-85.829,2029,-112.5,42.6
154.548,-87.644,2029,-108.88,38.08
155.619,-90.32,2029,-112.19,41.89
155.158,-93.859,2029,-120.0,45.2
153.989,-97.497,2029,-117.41,41.01
153.227,-100.92,2029,-109.36,32.96
152.972,-104.24,2029,-103.71,27.71
153.021,-107.565,2029,-101.1,25.3
153.072,-110.779,2029,-99.0,26.5
152.922,-113.879,2029,-96.94,24.34
152.772,-116.979,2029,-95.5,22.5
152.622,-120.079,2029,-93.5,19.6
152.575,-123.07,2029,-86.09,11.49
152.526,-126.172,2029,-86.51,11.41
152.479,-129.163,2029,-85.84,10.24
152.533,-132.156,2029,-85.86,9.46
152.587,-135.148,2029,-85.36,8.56
152.696,-141.023,2029,-84.64,6.84
152.649,-144.014,2029,-84.38,5.88
152.703,-147.006,2029,-84.64,4.24
152.656,-149.997,2029,-83.7,3.1
152.71,-152.99,2029,-83.96,0.56
152.663,-155.981,2029,-84.06,-2.14
152.569,-161.963,2029,-83.47,-0.23
152.521,-164.954,2029,-82.62,-1.48
152.575,-167.946,2029,-81.87,-3.23
152.629,-170.939,2029,-81.85,-3.55
152.683,-173.931,2029,-82.78,-2.62
152.636,-176.922,2029,-82.6,-2.2
152.587,-180.024,2029,-81.71,-3.29
152.643,-182.906,2029,-81.83,-3.57
152.697,-185.898,2029,-81.29,-2.51
152.547,-188.998,2029,-82.15,-2.95
164.421,-199.158,2029,-80.47,1.17
164.47,-196.056,2029,-82.02,1.12
164.417,-192.953,2029,-81.82,-32.78
164.365,-189.849,2029,-82.02,-32.58
164.095,-168.46,2029,-83.09,6.59
164.141,-165.58,2029,-83.28,6.88
164.188,-162.589,2029,-82.43,6.43
164.237,-159.487,2029,-82.82,-0.88
164.284,-156.496,2029,-84.31,2.31
164.333,-153.394,2029,-85.44,3.64
164.279,-150.402,2029,-84.56,4.36
164.328,-147.3,2029,-85.89,6.69
164.476,-144.311,2029,-85.62,12.72
164.525,-141.209,2029,-85.79,11.79
164.572,-138.218,2029,-85.51,12.01
164.621,-135.116,2029,-86.14,12.94
164.617,-128.911,2029,-89.18,16.38
164.713,-122.818,2029,-95.27,23.57
164.76,-119.827,2029,-95.74,24.44
164.809,-116.726,2029,-97.16,25.96
164.957,-113.736,2029,-99.18,28.48
165.006,-110.635,2029,-101.8,31.5
165.053,-107.644,2029,-104.66,34.46
165.102,-104.542,2029,-109.34,39.54
165.149,-101.551,2029,-116.55,44.05
165.198,-98.449,2029,-120.0,46.4
165.144,-95.457,2029,-114.86,40.56
164.789,-92.348,2029,-111.43,45.73
164.733,-89.467,2029,-101.7,35.3
165.575,-87.375,2029,-94.19,17.99
167.923,-85.971,2029,-99.67,12.17
171.369,-85.471,2029,-106.4,26.7
174.902,-85.859,2029,-101.09,19.29
177.912,-87.347,2029,-104.1,24.8
179.598,-89.479,2029,-103.66,24.26
179.085,-96.341,2029,-107.03,27.83
178.423,-99.876,2029,-111.14,31.64
177.863,-103.302,2029,-120.0,40.9
177.607,-106.733,2029,-115.73,36.63
177.352,-110.053,2029,-107.35,33.25
177.199,-113.375,2029,-102.88,23.38
177.047,-116.586,2029,-100.6,20.0
176.794,-119.795,2029,-97.33,17.73
176.543,-122.894,2029,-95.8,16.0
176.392,-126.105,2029,-93.65,13.15
176.343,-129.207,2029,-93.29,11.59
176.292,-132.419,2029,-91.76,8.66
176.243,-135.521,2029,-86.3,3.3
176.193,-138.733,2029,-86.48,2.08
176.144,-141.835,2029,-86.35,2.25
175.994,-144.935,2029,-86.35,3.05
175.842,-148.146,2029,-85.07,1.77
175.591,-151.245,2029,-85.01,1.71
175.54,-154.457,2029,-84.76,0.36
175.391,-157.558,2029,-84.91,4.71
175.342,-160.659,2029,-83.98,3.28
175.192,-163.759,2029,-84.44,2.64
175.143,-166.861,2029,-84.33,1.43
175.094,-169.963,2029,-84.05,1.45
174.942,-173.174,2029,-83.79,-0.31
174.792,-176.274,2029,-82.44,-37.56
174.743,-179.376,2029,-82.88,-4.72
174.395,-188.678,2029,-82.17,-37.83
174.245,-191.778,2029,-82.43,-10.67
174.095,-194.878,2029,-82.08,-12.42
173.945,-197.978,2029,-82.34,-12.96
186.186,-197.617,2029,-82.51,3.91
186.037,-194.291,2029,-82.27,3.37
185.986,-191.076,2029,-82.47,2.27
186.34,-181.442,2029,-83.26,6.16
186.188,-178.226,2029,-83.54,5.94
186.138,-175.012,2029,-83.81,6.51
186.189,-171.8,2029,-84.08,7.28
186.338,-168.7,2029,-84.47,7.27
186.389,-165.487,2029,-84.74,9.44
186.438,-162.385,2029,-85.07,9.67
186.489,-159.173,2029,-84.78,9.38
186.689,-152.86,2029,-85.49,10.49
186.74,-149.648,2029,-86.34,11.74
186.689,-146.433,2029,-86.27,12.07
186.738,-143.332,2029,-87.26,14.06
186.89,-140.121,2029,-89.14,16.54
187.141,-137.022,2029,-92.13,19.73
187.292,-133.811,2029,-91.99,14.39
187.442,-130.711,2029,-94.73,17.13
187.491,-127.609,2029,-96.63,11.63
187.441,-124.395,2029,-97.06,12.06
187.39,-121.181,2029,-99.12,13.92
187.441,-117.969,2029,-102.5,19.6
187.591,-114.868,2029,-107.11,24.21
187.741,-111.768,2029,-112.0,28.9
187.791,-108.556,2029,-120.0,37.2
187.84,-105.454,2029,-113.64,32.04
187.99,-102.354,2029,-109.33,41.43
188.039,-99.252,2029,-105.47,30.37
187.833,-93.044,2029,-96.07,24.87
187.579,-89.937,2029,-96.81,26.81
187.82,-87.503,2029,-101.39,27.59
189.259,-85.975,2029,-100.93,22.53
192.106,-85.022,2029,-100.47,6.67
195.646,-84.967,2029,-95.55,15.85
198.968,-85.906,2029,-94.21,11.41
199.89,-117.278,2029,-110.3,27.8
199.738,-120.489,2029,-104.89,20.89
199.588,-123.589,2029,-101.97,18.17
199.539,-126.691,2029,-99.13,15.33
199.037,-132.888,2029,-95.04,13.84
198.685,-135.985,2029,-93.6,9.4
198.434,-139.084,2029,-93.02,9.12
198.284,-142.184,2029,-91.95,7.15
198.134,-145.284,2029,-90.53,5.43
198.085,-148.386,2029,-87.22,3.02
198.036,-151.488,2029,-86.66,1.26
198.089,-154.591,2029,-86.08,-0.32
198.04,-157.693,2029,-85.77,-17.43
197.89,-160.793,2029,-85.79,-1.31
197.841,-163.895,2029,-85.42,-14.08
197.79,-167.107,2029,-85.15,0.75
197.843,-170.21,2029,-84.75,-1.35
197.794,-173.312,2029,-84.31,-1.89
197.947,-176.417,2029,-83.82,-2.48
197.998,-179.631,2029,-83.64,-1.66
197.797,-185.944,2029,-84.1,-2.8
197.748,-189.046,2029,-82.76,-2.84
